,id,sku,name,discription,original_price,list_price,price,alltime_quantity_sold,quantity_sold,inventory_status,fulfillment_type,brand,category_id,category,review_count,rating_average,favourite_count,ASA_cashback,pay_later,current_seller,date_created,video_url,max_image_key
600,15789340,9479338748983,Giày Tây Nam Cao Cấp,"Thiết kế đơn giản tinh tế, khẳng định đẳng cấp phái mạnh.Các sản phẩm thường lấy sự tối giản, sang trọng trong thiết kế để tạo nên đẳng cấp cho người sử dụng.Tạo cảm giác dễ chịu khi mang.Đường ma...",250000,250000,250000,59,59.0,available,dropship,OEM,914,Thời Trang,5,3.6,0,"Thưởng 2,30 ASA (≈ 500đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=15789340&pid=15789366&seller_id=45602&qty=1', 'details': None}",SIMBA Shop,1500,{},2
601,178954232,9299980311829,Giầy tây giày lười nam hàn quốc da bóng đai én ( Chất Store ),"       ️Giày lười Nam mềm Cao Cấp Dáng Đẹp Chất Lượng Cao , Lên Chân Cực Đẹp , Phòng Cách , thời trangg hàn quốc   Màu, chất liệu : Đen ,da pu mềm, vải mềm ,đế cao su   Hàng Chuẩn , Đẹp , Và Bao...",205000,205000,205000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,89 ASA (≈ 409đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=178954232&pid=178954278&seller_id=225804&qty=1', 'details': None}",Chất Store 247,411,{},5
602,58951379,2727740741670,Giầy tây nam cao cấp,"Để thể hiện mình là người lịch sự, các bạn nam đều phải để ý để vẻ ngoài của mình mỗi khi đi ra ngoài. Đặc biệt, kết hợp trang phục với cá phụ kiện thời trang là vô cùng quan trong. Một đôi giày sẽ gi...",210000,210000,210000,22,22.0,available,dropship,OEM,914,Thời Trang,6,4.8,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=58951379&pid=88797855&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,1053,{},4
603,125237402,9384680129382,"Giày Tây Nam, Giày Da Lì Dập Vân Cá Sấu Màu Đen L184","  Giày Tây lười nam da công sở   - Là sản phẩm VNXK, giày được thiết kế tinh tế, sang trọng với lớp keo chắc chắn.   - Được làm từ chất liệu DA PU và mặt nỉ nhung không bị nổ da, lớp da dày, đi êm ...",160000,160000,160000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,47 ASA (≈ 320đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125237402&pid=125237421&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,639,{},7
604,206710457,6677606514894,"Giày lười nam, giày da nam giá rẻ X091",       GIÀY LƯỜI NAM ĐẾ CHẮC CHẮN - CHỊU NƯỚC   CAM KẾT HÀNG KHÔNG CHUẨN HOÀN tiềƞ TRONG 3 NGÀY   GIÀY DA NAM chất liệu da êm mềm khi di chuyển nhiều.   - Sản xuất tại VN bởi XƯỞNG GIÀY NAM GIÁ...,159000,159000,159000,3,3.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,47 ASA (≈ 318đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=206710457&pid=206710498&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,213,{},7
605,125244050,2188018373840,"Giày da nam cao cấp trẻ trung, Giày lười nam giá rẻ chất liệu da bò pu in vân kết hợp chuông nổi bật - Mã GT12","       - Mua 1 Được 3 Khi mua sản phẩm, anh em được TẶNG NGAY: 1 Đôi Lót Mát Xa Chân Cao Cấp kèm + 1 Hộp giày carton + Thẻ Bảo Hành Uy Tín 12 tháng của GEA STORE   - Mô tả sản Phẩm: Giày da nam c...",210000,210000,210000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125244050&pid=125244134&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,639,{},9
606,125158359,3027869606143,Giày NAM trung niên da mềm may đế đen,"       Tông đen sang trọng, đẳng cấp cùng chất liệu da PU cao cấp, mềm mại, không mang đến cảm giác đau chân khi phải di chuyển nhiều, sản phẩm tạo nên sự tin tưởng tuyệt đối trong sự lựa chọn của...",199000,199000,199000,{},,available,dropship,OEM,49632,Giày tây nam không dây,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125158359&pid=125158386&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,639,{},9
607,115768935,9065599701982,Giày Lười Nam Dập Vân Cá Sấu  Đế Khâu Chắc Chắn- Mã L179,"       * Giày Lười Nam Giá Rẻ Mã L179   ☆ Giày Lười Nam Đẹp,kiểu dáng mới, trẻ trung năng động cá tính   ☆ Mẫu giày lười nam phù hợp với khách hàng tuổi từ 18-38   ☆ Đế giày lười nam làm từ cao...",199000,199000,199000,2,2.0,available,dropship,OEM,2,Root,2,5.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115768935&pid=115768987&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},3
608,115772831,7083881386626,GIÀY TÂY NAM ĐỈNH CAO ĐẾ KÉP (NHIỀU MẪU),       - Giày Tây Dior Phong Cách Hàn Quốc Về Hàng    HÌNH 1: CHUÔNG BÓNG   HÌNH 2: KHÓA KIM LOẠI NGANG   HÌNH 3: CHUÔNG LỲ ( DA KHÔNG BÓNG )   HÌNH 4: CHỮ VÀNG   HÌNH 5: DÂY BÍNH   - Thiết ...,199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115772831&pid=115772884&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},3
609,186907596,6897069911525,Giày tây Giày lười Da Nam Bóng Đai Kim Loại Chống Gỉ Đế Cao Su Non Mã L195 Hàng Việt Nam ( Đen ),"       Giày sục nam bằng nhung mềm Mã L195   Giày Nam đem tới nét Lịch Lãm, sự Sang Trọng cùng cảm hứng bất tận về Tuổi trẻ, về sự Tự tin không ngừng bước tới!   - Giày sục nam bằng nhung mềm Th...",160000,160000,160000,1,1.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,47 ASA (≈ 320đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=186907596&pid=186907622&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,368,{},7
610,115726152,5354931330008,"Giày Tây Lười Da Nam Công Sở - Chất Da Mềm Mại, Đế Khâu Chắc Chắn - Mã L143 Màu Đen","       +++ Chúng ta đang nhắc tới một mẫu vật dụng được tối ưu hoàn toàn cho sự tiện lợi, xu thế gọn gàng và tối giản tới mức tối đa nhất những đường nét thừa đáp ứng hoàn hảo hơn cho cuộc sống hi...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115726152&pid=115726189&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},6
611,108456627,6408004014843,Giày Da nam cực chất xả kho giá gốc mã - giày lười nam L179,"       GIÀY LƯỜI NAM ĐẾ CHẮC CHẮN - CHỊU NƯỚC   GIÀY DA NAM chất liệu da êm mềm khi di chuyển nhiều.   - Da PU cao cấp, đế cao su đúc   - Lót da cực êm, đi đứng lâu vẫn thoải mái.   - Đế cao s...",198000,198000,198000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,82 ASA (≈ 395đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=108456627&pid=108456652&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,729,{},6
612,115726024,4308269926882,"Giày tây nam , Giày lười nam không bóng, Đế cao 3cm, Da mềm, Màu đen, Mã x076, Hàng Việt Nam","       *** Đặc điểm sản phẩm giày da nam cao cấp giá rẻ x076   - Chất liệu : DA pu cao cấp mềm mại, không sợ đau chân.   - Đế giày da nam giá rẻ x076 : Đế cao su đúc nguyên khối cao 3cm, chống t...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115726024&pid=115726061&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},5
613,125158447,8680226676522,"Giày tây nam da nhám, Da mềm cao cấp, Đế cao 3cm, Có khâu đế chắc chắn, Mã X084 màu đen, Hàng Việt",       SIÊU KHUYẾN MÃI CÓ 1-0-2 : Giảm 50%/1 sản phẩm   + ẢNH THẬT 100% (shop tự chụp)   + KHÔNG VỪA ĐỔI SIZE   + BẢO HÀNH DA 6 THÁNG   ---------------------   - Bật mí 1 chút về cách chọn mu...,198000,198000,198000,4,4.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,82 ASA (≈ 395đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125158447&pid=125158461&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,639,{},6
614,115832362,8103617227255,GIÀY TÂY NAM DA MỀM ĐẾ KHÂU CHẮC CHẮN (HÀNG HỘP),"       DA PU MỀM DẺO MANG RẤT ÊM CHÂN   THÍCH HỢP ĐI LÀM ,ĐI TIỆC, CHÚ RỂ , CHỤP HÌNH CƯỚI   PHÙ HỢP MỌI LƯA TUỔI   SIZE TỪ 38 ĐẾN 43   HÀNG SẢN XUẤT TẠI VIỆT NAM   ĐẾ CAO SU   ...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115832362&pid=115832389&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},6
615,176896301,8309596557211,"Giày tây nam da bò dành cho dân công sở, bảo hành 18 tháng - Manzo GT 110","       THÔNG TIN CƠ BẢN   - Cơ sở sản xuất: Cửa hàng Giày da nam SIGOURNEY   - Chủ cơ sở: Lê Tấn Nghĩa   - Địa chỉ: 568A Nguyễn Lương Bằng, Liên Chiểu, Đà Nẵng   THÔNG TIN SẢN PHẨM:   a) Thàn...",595000,595000,595000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 5,48 ASA (≈ 1.190đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=176896301&pid=176896309&seller_id=282819&qty=1', 'details': None}",Shop giày da nam DN,424,{},9
616,125158769,8081825862978,Giày tây giày lười nam cho người trung niên 2 màu nâu và đen đế khâu chăc chắn,"       - Sản phẩm thách thức về chất lượng.   - Chất Liệu : da pu cao cấp, da rất mềm, đi không sợ đau chân.   - Chất Liệu đế : đế cau su khâu bằng chỉ chuyên dụng rất chắc chắn và bền bỉ.   - ...",160000,160000,160000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,47 ASA (≈ 320đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125158769&pid=125158817&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,639,{},9
617,207379506,2240398550817,Giày Trung Tuổi Giày C.A Giày Nam Da MỀM Trung Niên Bền Bỉ Sang Trọng Lịch Lãm,       Chất liệu :   - Đế Cao Su   - Da PU da Pu 100%   - Gu thời trang cổ điển cực chất   - Tăng chiều cao 3 cm   ____________________________________   Giày loafer nam hay còn gọi là giày ...,160000,160000,160000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,47 ASA (≈ 320đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=207379506&pid=207379533&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,208,{},7
618,186877398,5379852776003,Giày Tây giày lười dây giả sang trọng,       Thông số sản phẩm:   - Chất liệu: Da PU cao cấp   - Đế giày: Cao su giảm tiếng ồn   - Lót giày: Làm bằng da thuộc hút ẩm tốt   - Bề mặt bên trong: Da thường thoáng khí   - Đường may: T...,195000,195000,195000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,80 ASA (≈ 389đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=186877398&pid=186877434&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,368,{},3
619,125261533,1914689034933,Giày Lười Nam Công Sở Cao Cấp - Da LÌ - Đế Khâu Chắc Chắn - Mã X084,"       * Giày Lười Nam Giá Rẻ Mã X084   ☆ Giày Lười Nam Đẹp,kiểu dáng mới, trẻ trung năng động cá tính   ☆ Mẫu giày lười nam phù hợp với khách hàng tuổi từ 18-38   ☆ Đế giày lười nam làm từ cao...",210000,210000,210000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125261533&pid=125261549&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,639,{},8
620,115772679,4792990629162,Giày Tây Nam Không Dây Lịch Lãm,"       Size: 38 đến 43   - Phong cách thời trang lịch lãm, thời thượng   - Với chất da tổng hợp bóng   - Thích hợp mang đi chơi, đi làm, dự tiệc, giao tiếết hợp cùng kaki ống cao nhìn cực ngầu ...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115772679&pid=115772687&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},1
621,178953742,3072204457835,Giày lười nam giầy tây nam công sở hàn quốc chuông vàng moden 2021,"       Thông tin cơ bản của sản phẩm:   Phong cách thời trang lịch lãm, thời thượng   - Với chất da tổng hợp bóng   - Đế su nhẹ nhàng, êm chân, đã may sẵng   - Thích hợp mang đi chơi, đi làm, ...",200000,200000,200000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,84 ASA (≈ 399đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=178953742&pid=178953790&seller_id=225804&qty=1', 'details': None}",Chất Store 247,411,{},3
622,108457307,1028419209833,GIÀY DA NAM DẬP VÂN CÁ SẤU ĐẾ KHÂU CHẮC CHẮN CAO 3CM - MÃ L180 - HÀNG VIỆT NAM,       GIÀY LƯỜI NAM TỰ SẢN XUẤT - MIỄN TRUNG GIAN - GIÁ TẠI XƯỞNG   xƯỞNG CAM KẾT:   + ẢNH THẬT 100% ( tự chụp)   + BẢO HÀNH 3 THÁNG   +Da mềm đế khâu chắc chắn.   --------------------------...,198000,198000,198000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,82 ASA (≈ 395đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=108457307&pid=108457320&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,729,{},5
623,38759057,6018944543228,Giày Tây Nam Công Sở Thanh Lịch - Q7,Thông Tin Sản Phẩm :- Chất liệu mặt trong : Da Cao Cấp Nguyên Miếng- Chất liệu mặt ngoài : Da Cao Cấp Nguyên Miếng- Chất liệu đế : Cao su non đúc- Size : Đủ size dành cho nam- Mã sản phẩm : Q7 ...,348000,348000,199000,76,76.0,available,dropship,OEM,914,Thời Trang,7,4.5,0,"Thưởng 27,02 ASA (≈ 5.864đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=38759057&pid=46161220&seller_id=10500&qty=1', 'details': None}",TARANTO,1327,{},7
624,108141383,8712286693658,Giày tây nam không dây lịch lãm,"       - Sản phẩm thách thức về chất lượng.   - Chất Liệu : da pu cao cấp, da rất mềm, đi không sợ đau chân.   - Chất Liệu đế : đế cau su khâu bằng chỉ chuyên dụng rất chắc chắn và bền bỉ.   - ...",198000,198000,198000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,82 ASA (≈ 395đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=108141383&pid=108141398&seller_id=197082&qty=1', 'details': None}",Giày Chất Store,730,{},9
625,115841552,1985417965972,Giầy tây nam da trơn lì chuông vàng( Giầy Da Bò ),"       KHÁCH LƯU Ý: HÀNG SHOP ĐẶT NHIỀU XƯỞNG NÊN CÓ ĐỢT LÓT GIÀY NÂU VÀ ĐEN CƠ BẢN GIÀY VẪN VẬY CHỈ KHÁC MÀU LÓT   Size: 38 đến 43   - Phong cách thời trang lịch lãm, thời thượng   - Với chất ...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115841552&pid=115841566&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},8
626,115832016,9043184285650,Giày tây công sở nam đẹp thời trang X86fashion- PQ02,       Hàng sản xuất tại Việt nam   đế cao su tổng hợp   da pu mềm và êm   size 38 đến 44   có 2 màu đen và nâu   Sản phẩm giầy nam hàng cao cấp   Chất liệu: da mềm   Đế : cao su nguyên khố...,199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115832016&pid=115832061&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},7
627,115841129,8557131644364,Giầy tây giày lười nam hàn quốc bóng đai én trơn,       - Bảo hành 3 tháng keo đế   - Cam kết ảnh thật 100%   - Size: 38-42. Thường xuyên cập nhật size giày nên các bạn yên tâm là luôn đủ giày cho các bạn lựa chọn.   ----------   Hướng dẫn s...,199000,199000,199000,1,1.0,available,dropship,OEM,2,Root,1,5.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115841129&pid=115841165&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},8
628,115769177,7248539287477,Giày Lười Nam Công Sở Cao Cấp - Da LÌ - Đế Khâu Chắc Chắn - Mã X084,"       * Giày Lười Nam Giá Rẻ Mã X084   ☆ Giày Lười Nam Đẹp,kiểu dáng mới, trẻ trung năng động cá tính   ☆ Mẫu giày lười nam phù hợp với khách hàng tuổi từ 18-38   ☆ Đế giày lười nam làm từ cao...",199000,199000,199000,8,8.0,available,dropship,OEM,2,Root,2,5.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115769177&pid=115769181&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,695,{},6
629,125244179,3908864283407,"Giày Lười Nam vân cá sấu chuông ️ Giày tây nam cao cấp ĐẾ CAO SU, BỀN ️ TẶNG LÓT GIÀY TĂNG CHIỀU CAO","       SẢN PHẨM SIÊU CẤP [MUA 1 ĐƯỢC 3] Giày Lười Nam vân cá sấu chuông ️ Giày tây nam cao cấp ĐẾ CAO SU, BỀN ️ TẶNG LÓT GIÀY TĂNG CHIỀU CAO tại Xưởng Giày Nam 68 ( GEA STORE ):   - Mua 1 Được 3 ...",210000,210000,210000,1,1.0,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=125244179&pid=125244263&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,639,{},4
630,97585601,2532512408081,"Giày tây nam , Giày lười nam không bóng, Đế cao 3cm, Da mềm, Màu đen, Mã x076, Hàng Việt Nam","       *** Đặc điểm sản phẩm giày da nam cao cấp giá rẻ x076   - Chất liệu : DA pu cao cấp mềm mại, không sợ đau chân.   - Đế giày da nam giá rẻ x076 : Đế cao su đúc nguyên khối cao 3cm, chống t...",210000,210000,210000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=97585601&pid=97585628&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,771,{},5
631,97585713,7985978488741,"Giày lười da nam, Da mềm cao cấp, Đế cao 3cm, Có khâu đế chắc chắn, MãL136 màu đen, Hàng Việt",       SIÊU KHUYẾN MÃI CÓ 1-0-2 : Giảm 50%/1 sản phẩm   + ẢNH THẬT 100% (shop tự chụp)   + KHÔNG VỪA ĐỔI SIZE   ---------------------   - Thông tin chi tiết về sản phẩm giày lười nam:   + Đượ...,210000,210000,210000,5,5.0,available,dropship,OEM,2,Root,3,3.3,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=97585713&pid=97585716&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,771,{},7
632,35407540,3657859256484,Giày nam kiểu GN02,"Có thiết kế đế cao su êm ái, nhẹ nhàng, có độ bám dính cao, không trơn trượt, không làm hụt chân, chống món và có độ đàn hồi cao.Kiểu dáng đơn giản để bạn có thể dễ dàng mang vào chân và tháo ra.Hợp...",210000,210000,210000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,94 ASA (≈ 419đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=35407540&pid=88801063&seller_id=177098&qty=1', 'details': None}",Giày da thật 24H,1357,{},2
633,115841909,2328008351656,Giày tây nam da bóng đai chuông vàng lịch lãm,"       Trẻ trung, năng động, nam tính và sành điệu cùng Giày lười nam da bóng   . Tông đen sang trọng, đẳng cấp cùng chất liệu da PU cao cấp, mềm mại, không mang đến cảm giác đau chân khi phải di...",199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115841909&pid=115841913&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},5
634,115841046,7053289781947,"Giày tây nam da nhám, Da mềm cao cấp, Đế cao 3cm, Có khâu đế chắc chắn, Mã X084 màu đen, Hàng Việt",       SIÊU KHUYẾN MÃI CÓ 1-0-2 : Giảm 50%/1 sản phẩm   + ẢNH THẬT 100% (shop tự chụp)   + KHÔNG VỪA ĐỔI SIZE   + BẢO HÀNH DA 6 THÁNG   ---------------------   - Thông tin chi tiết về sản phẩ...,199000,199000,199000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,83 ASA (≈ 397đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=115841046&pid=115841077&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,694,{},6
635,186907492,8866492602790,Giầy tây giày lười nam hàn quốc đai kim loại,"       Giày được thiết kế tinh tế , sang trọng với lớp keo chắc chắn   - Được làm từ chất liệu da thật tổng hợp ( 80% là da thật và 20% da PU cao cấp) không bị nổ da, lớp da dày, đi êm chân. Đế g...",200000,200000,200000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,84 ASA (≈ 399đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=186907492&pid=186907526&seller_id=209702&qty=1', 'details': None}",Giày da VN24H,368,{},9
636,178954431,7603611519381,Giày tây giầy lười nam hàn quốc da lì đai én thời trang ( Chất Store ),"       ️Giày Nam Da mềm Cao Cấp Dáng Đẹp Chất Lượng Cao , Lên Chân Cực Đẹp , Phòng Cách , thời trangg hàn quốc   Màu : Đen ,da pu mềm, đế cao su   Hàng Chuẩn , Đẹp , Và Bao Giá Toàn Quốc Cho Bạn...",205000,205000,205000,{},,available,dropship,OEM,2,Root,0,0.0,0,"Thưởng 1,89 ASA (≈ 409đ)","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=178954431&pid=178954442&seller_id=225804&qty=1', 'details': None}",Chất Store 247,411,{},3
